dateTime,tempMax,dew,earthSkin,precipitation,pressure,relativeHumidity,specificHumidity,temp,tempMin,tempRange,wetBulb,windSpeed2,windSpeed10,windSpeed10Max,windSpeed10Min,windSpeed10Range,windSpeed50,windSpeed50Max,windSpeed50Min,windSpeed50Range,windDirection10,windDirection50
24/09/91,32.48,20.77,26.19,0.28,98.94,69.19,15.56,27.18,21.78,-262.46,23.98,0.95,1.55,2.24,0.31,1.93,2.24,3.82,0.43,3.39,182.62,182.75
25/09/91,31.8,20.87,26.29,0.02,98.94,67.38,15.75,27.55,23.83,-265.19,24.21,0.91,1.37,2.34,0.67,1.68,1.87,3.32,0.84,2.48,224.94,225.06
26/09/91,31.45,22.19,25.76,0,99.22,78.56,16.97,26.38,21.89,-263.6,24.29,1.43,2.34,3.54,0.88,2.66,3.48,5.07,1.27,3.81,277.56,277.69
27/09/91,30.35,21.17,24.3,0,99.38,82,15.93,24.63,20.12,-262.92,22.9,1.94,3.23,4.98,2.14,2.83,5.19,6.59,3.6,2.98,286.81,287.19
28/09/91,31.15,21.15,24.37,0,99.39,81.62,15.93,24.73,19.65,-261.66,22.94,1.76,2.91,3.98,2.39,1.59,4.78,6.01,2.68,3.33,291.81,292.12
29/09/91,31.44,21.02,24.49,0,99.36,80.5,15.81,24.85,19.26,-260.97,22.94,1.71,2.92,3.74,2.45,1.29,4.88,5.82,2.82,3,289.5,289.81
30/09/91,31.34,20.44,24.19,0,99.31,78.88,15.2,24.67,19.65,-261.45,22.55,2.08,3.46,5.27,2.66,2.6,5.9,7.02,3.44,3.58,299.44,299.75
01/10/91,31.21,18.11,22.98,0,99.34,73.19,13.12,23.72,18.65,-260.6,20.91,1.96,3.41,5.19,2.8,2.39,5.6,7.02,3.74,3.27,316.12,316
02/10/91,29.87,15.23,20.61,0,99.48,70.94,10.93,21.32,14.87,-258.14,18.27,1.84,3.27,4.77,2.1,2.66,5.31,6.91,2.27,4.64,306.62,306.94
03/10/91,29.56,14.98,20.7,0,99.39,67.62,10.8,21.73,13.63,-257.21,18.35,1.5,2.58,3.16,1.79,1.38,3.96,5.95,2.35,3.59,308.75,309.5
04/10/91,30.08,16.49,22.48,0,99.28,67.44,11.9,23.2,16.39,-259.45,19.85,0.85,1.55,2.86,0.3,2.56,2.34,5.25,0.14,5.1,240.75,238.62
05/10/91,30.51,18.37,24.28,0,99.28,66.25,13.43,25.27,19.65,-262.27,21.82,0.7,1.08,1.5,0.26,1.24,1.48,2.24,0.34,1.91,242.38,241.56
06/10/91,30.73,19.95,24.83,0,99.31,69.69,14.77,26.05,21.61,-264.03,23,0.88,1.3,2.06,0.54,1.52,1.73,2.77,0.75,2.02,265.69,266
07/10/91,30.36,17.44,23.26,0,99.26,62.94,12.63,25.26,20.17,-262.96,21.34,0.95,1.38,2.45,0.62,1.83,1.86,3.3,0.85,2.45,276.12,276.19
08/10/91,30.89,17.29,23.22,0,99.23,61.44,12.51,25.51,18.84,-261.1,21.4,0.84,1.19,1.77,0.12,1.66,1.55,2.3,0.16,2.14,238,237.75
09/10/91,31.43,17.08,23.54,0,99.3,60.5,12.33,25.69,19.26,-260.99,21.39,0.87,1.28,2.27,0.07,2.2,1.74,3.09,0.09,3,245.56,246.06
10/10/91,30.26,17.08,22.52,0,99.33,64.69,12.33,24.39,19.25,-262.14,20.73,1.17,1.78,3.38,0.89,2.48,2.48,4.62,1.28,3.34,275.44,275.06
11/10/91,30.59,16.04,22.1,0,99.31,60.31,11.6,24.49,18.06,-260.62,20.26,1.11,1.65,3.09,0.75,2.35,2.28,4.45,1.05,3.4,252.94,253.38
12/10/91,30.9,15.37,21.95,0,99.22,60.06,11.05,23.94,18.74,-260.99,19.65,0.83,1.34,2.6,0.08,2.52,1.95,4.28,0.09,4.2,263.69,264.44
13/10/91,30.65,16.48,22.23,0,99.12,66.81,11.9,23.51,16.26,-258.76,20,0.98,1.74,2.84,0.76,2.09,2.69,4.96,0.91,4.05,183.31,182.69
14/10/91,30.95,15.77,22.39,0,99.27,61,11.35,24.26,17.76,-259.95,20.01,1.02,1.68,2.57,0.38,2.2,2.43,4,0.51,3.49,168.69,168.38
15/10/91,31.74,16.33,22.93,0,99.63,62.25,11.72,24.55,16.87,-258.28,20.44,1.01,1.78,2.95,0.21,2.73,2.75,5.03,0.23,4.8,178.69,178.5
16/10/91,31.52,16.92,23.46,0,99.85,61.06,12.15,25.21,20.02,-261.65,21.06,0.92,1.48,2.04,0.21,1.83,2.1,3.12,0.37,2.76,244.5,229.38
17/10/91,30.71,14.95,22.41,0,99.87,59.31,10.74,24.13,17.73,-260.17,19.54,1.19,1.95,3.05,0.75,2.3,2.88,4.69,1.02,3.66,303.94,303.62
18/10/91,28.92,13,20.6,0,99.88,54.94,9.46,22.87,16.98,-261.21,17.94,1.05,1.59,3.34,0.23,3.11,2.2,4.34,0.35,3.98,295,295.38
19/10/91,29.15,13.61,20.68,0,99.9,56.12,9.83,23.1,17.74,-261.74,18.35,1.11,1.63,3.19,0.3,2.9,2.21,3.98,0.39,3.59,252.44,252.62
20/10/91,28.51,13.19,19.85,0,99.73,61.38,9.52,21.54,14.12,-258.76,17.37,1.28,2.13,3.05,0.74,2.3,3.19,5.54,1.03,4.51,232.5,232.62
21/10/91,29.36,14.23,20.19,0,99.79,62.81,10.25,22.06,14.23,-258.02,18.14,1.16,1.93,2.81,0.07,2.74,2.81,4.77,0.09,4.67,169.31,170.06
22/10/91,29.92,15.08,21.07,0,99.89,65.56,10.74,22.41,15.23,-258.46,18.75,1.2,2.07,2.85,0.67,2.18,3.08,5.02,0.72,4.3,136.69,136.5
23/10/91,28.9,14.95,20.8,0,99.88,66,10.68,22.04,15.74,-259.99,18.5,0.94,1.63,2.62,0.23,2.39,2.42,4.29,0.14,4.15,137.06,135.25
24/10/91,29.02,14.83,20.73,0,99.83,65.94,10.62,22,15.26,-259.38,18.41,1.04,1.82,2.92,0.27,2.66,2.8,5.13,0.33,4.8,183.44,183.75
25/10/91,28.3,14.27,20.28,0,99.72,65.5,10.25,21.64,14.34,-259.19,17.95,0.75,1.34,2.77,0.09,2.68,2.1,4.99,0.09,4.91,209.5,209.06
26/10/91,28.38,13.62,19.91,0,99.75,63.62,9.83,21.41,14.94,-259.71,17.51,1.05,1.84,2.98,0.42,2.56,2.73,5.08,0.61,4.46,225.69,225.81
27/10/91,28.44,15.43,20.36,0,99.9,72.25,11.05,21.01,14.44,-259.15,18.22,1.16,2.16,3.13,0.72,2.41,3.52,5.66,0.73,4.92,151.94,151.38
28/10/91,28.08,16.8,20.84,0,99.72,77.19,12.02,21.31,15.51,-260.59,19.06,1.45,2.54,3.22,1.51,1.71,4.09,6.73,2,4.73,147.94,148.25
29/10/91,28.38,16.82,21,0,99.64,75.56,12.08,21.69,15.4,-260.16,19.25,1.3,2.19,3.2,0.9,2.3,3.45,6.8,1.05,5.75,119.88,120.19
30/10/91,28.77,15.66,20.87,0,99.71,65.44,11.17,22.86,16.87,-261.26,19.26,0.87,1.34,2.47,0.45,2.02,1.84,4.04,0.56,3.48,108.56,107.81
31/10/91,29.18,13.99,20.75,0,99.72,56.25,10.07,23.5,18.79,-262.76,18.75,0.77,1.1,1.62,0.22,1.4,1.45,2.23,0.29,1.95,283.88,284
01/11/91,28.67,10.85,19.15,0,99.72,52,8.24,22,15.23,-259.7,16.43,1.23,1.88,3.06,0.3,2.76,2.57,3.73,0.35,3.38,252,252.38
02/11/91,28.23,9.18,18.33,0,99.84,46.81,7.32,21.36,15.51,-260.44,15.26,1.14,1.7,2.54,0.59,1.95,2.29,3.13,0.81,2.32,243,243.31
03/11/91,28.27,8.79,18.13,0,99.82,46.94,7.14,21.14,14.94,-259.81,14.96,0.95,1.41,2.03,0.44,1.59,1.92,2.95,0.59,2.35,201.31,201.69
04/11/91,28.24,9.08,17.73,0,99.85,49.25,7.26,20.55,13.93,-258.84,14.81,1.04,1.58,2.7,0.16,2.55,2.16,4.22,0.21,4.01,229,229.31
05/11/91,27.51,8.98,17.13,0,99.8,53.5,7.2,19.46,11.38,-257.02,14.22,1.45,2.38,3.44,0.96,2.48,3.55,6.25,1.31,4.94,207.94,208
06/11/91,28.8,8.05,17.46,0,100.11,46.75,6.77,20.5,13.81,-258.17,14.27,0.98,1.54,2.49,0.38,2.11,2.17,3.84,0.6,3.24,190.62,190.94
07/11/91,27.93,7.23,17.02,0,100.18,43.12,6.41,20.69,12.64,-257.86,13.96,0.86,1.26,2.29,0.34,1.96,1.7,3.62,0.51,3.12,112.38,126.69
08/11/91,27.9,7.58,17.68,0,99.93,43,6.59,20.96,15.37,-260.63,14.26,0.73,1.13,2.28,0.09,2.18,1.56,3.52,0.09,3.43,153.44,152.38
09/11/91,27.76,9.58,18.82,0,100.02,49.75,7.51,20.95,13.63,-259.02,15.26,1.07,1.7,2.76,0.5,2.26,2.45,4.39,0.72,3.67,130.06,130.69
10/11/91,27.63,13.49,20.07,0.12,100.24,64.25,9.7,20.97,16.29,-261.81,17.23,1.62,2.59,4.94,0.42,4.52,4.34,8.12,0.56,7.55,173.75,174.44
11/11/91,21.51,15.11,17.46,6.14,100.4,86,10.68,17.53,14.77,-266.41,16.32,1.62,2.55,3.77,0.6,3.16,3.95,6.24,1.09,5.15,95.75,96.69
12/11/91,26.04,14.18,18.94,0,100.38,73.75,10.13,19.46,13.23,-260.35,16.82,1.02,1.75,2.48,0.76,1.73,2.69,4.74,0.73,4.01,197.56,196.88
13/11/91,26.11,12.77,18.33,8.07,100.45,63.88,9.22,20.06,14.49,-261.53,16.42,1.2,1.81,2.88,1.1,1.78,2.48,3.48,1.58,1.91,253.81,252.88
14/11/91,25.89,11.25,17.86,0,100.44,61.19,8.3,19.33,13.6,-260.86,15.29,1.31,2.05,3.35,0.55,2.8,2.9,4.48,0.66,3.81,231.62,231.81
15/11/91,26.05,8.69,17.03,0,100.32,49.56,7.02,19.92,14.14,-261.24,14.31,0.92,1.28,2.59,0.45,2.14,1.66,3.14,0.55,2.59,227.5,227.38
16/11/91,25.56,8.53,16.63,0,100.38,52.62,6.96,18.82,12.52,-260.11,13.68,0.8,1.23,2.11,0.16,1.95,1.69,3.16,0.18,2.98,138.69,139.06
17/11/91,25.98,8.14,16.76,0,100.44,48.94,6.77,19.52,12.97,-260.15,13.83,0.8,1.16,1.75,0.26,1.49,1.55,2.57,0.36,2.22,199.31,199.19
18/11/91,26.28,7.59,16.48,0,100.45,47.5,6.53,19.4,14.07,-260.94,13.5,1.27,1.89,3.84,0.84,3.01,2.61,4.86,1.18,3.68,313.69,314.06
19/11/91,26.66,6.84,15.73,0,100.26,54.81,6.23,16.85,10.1,-256.58,11.85,2.01,3.5,5.41,2.6,2.8,5.41,6.83,2.82,4,302.25,302.44
20/11/91,25.89,4.63,14.83,0,100.19,45.88,5.31,17.03,10.48,-257.74,10.83,1.7,2.7,4.45,2.04,2.41,3.84,5.64,2.2,3.45,290.5,290.75
21/11/91,25.46,3.62,14.45,0,100.16,42.19,4.94,17.41,8.9,-256.59,10.51,1.43,2.16,3.59,0.26,3.33,2.98,4.58,0.32,4.26,257.44,257.62
22/11/91,24.93,4.03,14.59,0,100.36,41.5,5.07,17.74,10.33,-258.56,10.88,1.02,1.47,2.31,0.05,2.27,1.95,3.25,0.05,3.19,247.31,247
23/11/91,25.6,4.63,14.86,0,100.45,45,5.31,17.44,8.58,-256.13,11.03,1.27,1.93,3.5,0.54,2.96,2.7,5.55,0.7,4.84,246.5,246.5
24/11/91,25.08,4.84,15.39,0,100.44,44.12,5.37,17.88,10.21,-258.27,11.37,1.38,2.08,3.02,1.06,1.95,2.87,4.19,1.46,2.73,264.62,265.12
25/11/91,24.7,5.76,15.13,0,100.35,48.69,5.74,17.07,11.23,-259.68,11.41,1.31,2.16,2.59,1.47,1.12,3.14,4,1.78,2.22,292.06,292.5
26/11/91,23.42,6.3,15.21,0,100.32,50.56,5.98,16.9,11.08,-260.81,11.6,1.35,2.23,2.8,1.7,1.11,3.24,3.93,2.33,1.59,283,283.44
27/11/91,23.96,6.51,16.1,0,100.21,51.31,6.04,17.15,12.75,-261.94,11.83,1.46,2.45,3.6,1.77,1.83,3.59,5.01,2.34,2.66,290.56,290.5
28/11/91,26.16,6.34,15.69,0,99.97,52.56,6.04,16.68,9.18,-256.17,11.51,2.1,3.52,5.58,2.74,2.84,5.51,6.89,3.2,3.7,288.94,289.38
29/11/91,26.5,5.11,15.59,0,99.94,45.38,5.49,18.12,9.76,-256.42,11.62,1.48,2.33,3.61,0.98,2.63,3.29,4.45,1.35,3.09,279,279.44
30/11/91,26.96,4.41,15.62,0,99.86,39.31,5.25,19.01,12.05,-258.24,11.71,1.34,1.97,3.33,0.37,2.96,2.69,4.18,0.48,3.7,239.5,239.19
01/12/91,24.84,2.58,14.19,0,100,46.88,4.64,14.97,8.53,-256.84,8.78,1.7,3.12,3.98,1.72,2.26,4.96,6.64,1.81,4.82,313.62,313.88
02/12/91,23.83,1.51,12.82,0,100.29,45.81,4.27,13.83,5.73,-255.05,7.67,1.77,3.09,3.67,2.34,1.34,4.7,6.34,2.52,3.81,294.69,295.19
03/12/91,23.96,0.15,12.87,0,100.51,38.88,3.85,15.3,8.15,-257.34,7.73,1.29,2.02,3.12,1.09,2.04,2.84,5.28,1.34,3.93,301.62,302
04/12/91,24.08,-0.52,12.88,0,100.53,34.31,3.66,15.85,8,-257.06,7.66,1.37,2.05,2.99,1.21,1.78,2.8,3.65,1.69,1.96,294.5,294.88
05/12/91,24.98,1.04,13.77,0,100.4,39.12,4.15,15.79,7.59,-255.77,8.41,1.79,2.92,4.2,2.14,2.06,4.2,5.1,2.97,2.13,274.75,275.31
06/12/91,26.26,3.83,14.89,0,100.46,43.31,5,17.17,7.95,-254.85,10.5,1.36,2.21,3.41,0.64,2.77,3.27,6.14,0.8,5.33,239.19,239.62
07/12/91,25.05,5.73,15.8,0,100.54,46.25,5.74,17.78,11.57,-259.67,11.75,0.91,1.35,1.71,0.69,1.02,1.82,2.49,0.7,1.8,78.44,78.12
08/12/91,24.61,4.61,15.41,0,100.5,43.19,5.25,17.76,10.73,-259.27,11.18,1.13,1.62,2.61,0.81,1.8,2.16,3.15,1.12,2.02,76.06,76.31
09/12/91,25.42,5.42,15.75,0,100.49,45.75,5.62,17.86,9.73,-257.46,11.64,0.99,1.59,2.83,0.16,2.66,2.29,4.7,0.25,4.45,137.12,151.25
10/12/91,26.51,6.59,16.82,0,100.63,47,6.04,18.58,11.13,-257.77,12.58,1.01,1.65,2.6,0.41,2.18,2.38,4.19,0.49,3.7,152.25,153.12
11/12/91,26.03,6.11,16.23,0,100.66,46.44,5.86,18.46,11.56,-258.69,12.29,1.27,1.92,2.91,0.7,2.2,2.63,4.1,0.91,3.19,293.38,293.81
12/12/91,26.4,6.15,16.41,0,100.66,46.06,5.86,18.57,10.37,-257.11,12.36,1.11,1.71,2.88,0.27,2.62,2.39,4.59,0.34,4.25,274.94,275
13/12/91,25.95,6.52,16.46,0,100.5,45.69,6.04,18.95,11.91,-259.11,12.73,1.2,1.71,2.84,0.23,2.6,2.25,3.41,0.3,3.11,239.25,239.5
14/12/91,26.03,7.33,16.92,0,100.5,48,6.35,19,12.75,-259.87,13.16,1.01,1.48,2.17,0.85,1.33,1.99,3.02,0.96,2.06,201.81,202.12
15/12/91,25.69,7.36,16.73,0,100.5,47.56,6.41,19.15,13.35,-260.81,13.26,0.77,1.07,1.85,0.3,1.55,1.41,2.39,0.28,2.12,231.81,230.88
16/12/91,25.91,7.25,16.65,0,100.34,49.88,6.35,18.51,11.87,-259.11,12.88,0.9,1.4,2.3,0.13,2.17,1.95,3.54,0.17,3.37,249.06,249.31
17/12/91,25.26,7.3,16,0,100.16,49.81,6.41,18.33,12.83,-260.71,12.82,0.92,1.36,2.04,0.24,1.8,1.83,3.02,0.26,2.76,149.62,150.19
18/12/91,24.94,7.01,16.12,0,100.1,48.94,6.23,18.37,11.82,-260.02,12.69,0.88,1.27,2.05,0.3,1.75,1.7,2.81,0.35,2.46,81.38,81.5
19/12/91,25.48,6.55,16.04,0,99.99,47.81,6.04,18.19,12.82,-260.49,12.37,1.05,1.58,2.46,0.91,1.55,2.13,3.85,1.25,2.6,101.38,101.12
20/12/91,26.47,6.62,16.89,0,99.92,50.44,6.1,17.69,10.23,-256.92,12.15,1.74,3.02,4.41,1.3,3.12,4.66,6.92,1.86,5.07,105.94,106.38
21/12/91,26.96,7.86,18.04,0,99.84,52.12,6.71,18.38,11,-257.19,13.12,1.77,2.97,4.08,1.52,2.56,5.02,7.65,2.26,5.38,102.62,103.12
22/12/91,22.23,10.71,17.7,1.69,99.85,64.81,8.06,17.56,14.41,-265.35,14.13,3.23,4.68,7.49,3.03,4.46,6.9,8.77,4.87,3.9,75.94,76.75
23/12/91,23.11,11.65,17.67,1.15,99.85,72.12,8.54,17.16,11.59,-261.63,14.4,1.2,1.97,3.11,0.23,2.88,3.3,5.4,0.19,5.21,92.69,107.94
24/12/91,24.15,11.23,17.64,1.03,99.53,68.69,8.36,17.52,12.54,-261.54,14.38,2.44,3.72,5.09,2.53,2.56,6.18,8.94,3.51,5.43,111.06,112
25/12/91,21.55,12.1,15.75,25.62,99.51,78.88,8.91,15.98,12.08,-263.68,14.04,1.8,2.92,4.23,1.93,2.3,4.66,7.27,2.25,5.02,224.69,224.75
26/12/91,20.25,8.6,13.79,0.35,99.8,71.62,7.02,14.05,9.66,-262.56,11.33,2.02,3.38,4.84,2.58,2.26,5.29,7.05,4.08,2.98,316.38,316.31
27/12/91,21,4.29,12.37,0.78,99.79,58.31,5.19,13.01,6.65,-258.8,8.65,2.2,3.51,5.4,2.54,2.86,5.62,8.28,3.21,5.07,289.81,290.19
28/12/91,21.93,2.82,12.26,0,100.17,49.56,4.7,13.74,7.8,-259.02,8.28,1.43,2.29,3.77,0.59,3.19,3.27,4.58,0.71,3.86,322.56,322.88
29/12/91,21.88,2.82,12.14,0,100.26,49.38,4.64,13.8,6.87,-258.14,8.3,1.33,2.12,3.07,1.32,1.75,3,5.23,1.77,3.47,208.88,208.38
30/12/91,21.66,3.85,12.69,0,100.14,55.94,5,13.06,6.39,-257.88,8.45,1.45,2.66,3.32,1.37,1.95,4.2,6.36,1.55,4.8,59.69,59.75
31/12/91,21.31,1.53,11.83,0,100.37,51.31,4.27,12.1,5.71,-257.56,6.81,1.41,2.67,3.29,0.48,2.8,4.35,6.34,0.56,5.79,199.62,199.5
01/01/92,19.25,0.64,10.1,0,100.64,51.88,3.97,10.83,4.13,-258.03,5.74,1.57,2.7,3.59,1.91,1.69,3.95,5.09,2.16,2.94,298.25,298.56
02/01/92,19.45,-0.28,9.9,0,100.78,46.31,3.72,11.56,4.48,-258.17,5.64,1.19,1.89,2.95,1.06,1.89,2.66,4.91,1.46,3.45,299.12,299.5
03/01/92,21.1,-0.45,10.39,0,100.8,46,3.66,11.62,4.12,-256.17,5.58,1.73,2.96,4.16,2.26,1.9,4.31,5.52,2.75,2.77,286,286.44
04/01/92,21.85,1.58,11.51,0,100.71,50.62,4.27,12.3,4.6,-255.9,6.94,1.81,3.17,4.45,2.07,2.38,4.8,5.76,2.38,3.38,297.81,298.19
05/01/92,22.37,3.16,12.44,0,100.27,54.25,4.76,12.87,5.87,-256.66,8.01,2.46,4.11,6.11,3.11,3,6.96,9.31,4.09,5.23,289.62,290.19
06/01/92,23.96,2.76,12.99,0,100,47.25,4.7,14.55,6.41,-255.6,8.65,2.19,3.34,5.4,0.38,5.03,5.34,8.84,0.47,8.38,245.44,245.88
07/01/92,25.05,3.69,13.87,0,100.13,44,4.94,16.65,9.47,-257.56,10.17,1.05,1.57,2.24,0.75,1.49,2.13,3.16,0.88,2.29,211.88,212.19
08/01/92,26.23,5,14.92,0,100.12,42.56,5.49,18.33,10.7,-257.63,11.67,0.98,1.36,2.62,0.11,2.52,1.73,3.17,0.14,3.03,206.56,206.88
09/01/92,25.61,5.84,15.52,0,100.32,51,5.74,16.8,10.2,-257.74,11.32,1.09,1.93,3.72,0.54,3.17,3.05,7.92,0.5,7.42,160.06,160.25
10/01/92,25.68,4.87,15.97,0,100.24,48.62,5.43,16.23,9.02,-256.49,10.55,2.52,4.02,5.33,3.01,2.32,7.17,9.84,4.09,5.76,103.69,104.25
11/01/92,24.04,2.88,14.11,0,100.08,49.5,4.76,14.15,7.92,-257.04,8.51,2.54,3.98,5.92,2.69,3.24,7.12,9.62,3.03,6.59,205.5,205.81
12/01/92,19.74,0.9,11.96,0,100.51,49.12,4.09,12.09,6.4,-259.81,6.49,2.62,4.23,6.32,2.83,3.49,6.94,9.31,4.08,5.23,306.31,306.5
13/01/92,20.16,-0.13,11.85,0,100.57,44.06,3.78,12.85,5.06,-258.04,6.36,1.36,2.21,3.33,0.66,2.66,3.5,7.15,0.87,6.27,304.12,304.44
14/01/92,22.75,-0.24,13.84,0,100.47,36.88,3.72,15.22,8.32,-258.72,7.49,0.99,1.59,2.41,0.45,1.96,2.24,3.69,0.54,3.16,236.12,236.19
15/01/92,22.86,-0.95,13.28,0,100.2,34,3.54,15.39,9.9,-260.2,7.22,1.05,1.66,2.52,0.41,2.11,2.3,3.9,0.57,3.33,224.31,224.19
16/01/92,24.22,0.18,13.47,0,100.37,37.56,3.85,15.28,9.19,-258.13,7.73,1.26,2.14,3.65,0.11,3.54,3.15,6.12,0.14,5.98,228.31,228.88
17/01/92,24.18,0.51,12.77,0,100.36,44.75,3.97,13.34,5.29,-254.26,6.92,2.07,3.65,5.05,2.83,2.23,5.76,6.73,3.66,3.07,288.62,289.12
18/01/92,23.2,1.21,12.87,0,100.48,45.62,4.15,13.65,5.9,-255.85,7.44,1.57,2.75,3.54,1.73,1.8,4.2,6.38,1.88,4.5,308,308.19
19/01/92,23.22,0.45,12.54,0,100.44,39.75,3.91,14.66,8.48,-258.41,7.56,1.37,2.05,3.77,0.71,3.06,2.78,4.48,0.84,3.63,309.31,309.62
20/01/92,24.3,0.46,13.51,0,100.38,38.31,3.97,15.41,7.29,-256.14,7.94,1.14,1.8,2.44,0.78,1.66,2.5,3.8,0.8,2.99,315.75,316.31
21/01/92,25.33,1.97,15.34,0,100.34,38.69,4.39,16.75,11.19,-259.01,9.36,1.01,1.64,2.7,0.38,2.31,2.34,4.27,0.48,3.79,176.62,175.62
22/01/92,25.55,3.48,15.55,0,100.5,42.12,4.88,16.98,9.38,-256.98,10.23,1.31,2.12,2.67,0.74,1.93,3.02,3.95,1.1,2.85,191.44,191
23/01/92,26.23,4,16.24,0,100.41,41.62,5.07,17.9,11.47,-258.38,10.95,1.48,2.34,3.97,0.91,3.06,3.29,4.71,1.18,3.53,311.56,311.94
24/01/92,27.06,4.98,17.02,0,100.25,46.75,5.43,17.47,9.77,-255.86,11.23,2.2,3.78,6.83,2.42,4.41,6.09,8.7,2.78,5.92,300.88,301.31
25/01/92,29.33,6.36,18.44,0,100.12,48,5.98,18.65,10.48,-254.29,12.51,2.51,4.13,6.77,2.49,4.28,7.21,9.8,2.73,7.07,300.5,301.31
26/01/92,30.34,7.48,19.31,0,100.12,48.31,6.47,19.9,11.5,-254.31,13.69,1.62,2.71,4.66,0.63,4.03,4.66,9.73,1.08,8.65,324.12,323.88
27/01/92,30.75,7.48,20.1,0,100.11,44.88,6.47,20.78,15.15,-257.55,14.13,0.95,1.82,3.29,0.49,2.8,2.92,6.04,0.63,5.41,116.06,116.25
28/01/92,27.7,8.05,19.26,0,100.15,47.38,6.71,20.13,15.83,-261.27,14.09,0.93,1.88,3.19,0.12,3.07,3.11,5.65,0.16,5.49,77.38,78.5
29/01/92,29.12,7.58,19.8,0,100.19,46.06,6.53,20.5,12.73,-256.75,14.04,1.23,2.18,3.33,0.97,2.36,3.43,6.58,1.42,5.16,73.44,73.38
30/01/92,30.4,7.66,20.66,0,100.11,45,6.53,20.73,14.65,-257.41,14.2,2.09,3.38,4.61,1.67,2.93,6.12,9.48,2.3,7.18,102.12,103.44
31/01/92,24.09,10.86,17.8,8.66,100.09,65.06,8.18,17.74,13.64,-262.69,14.3,2.27,3.61,6.52,0.48,6.03,5.53,8.7,0.74,7.96,228.44,228.25
01/02/92,23.2,6.57,15.51,0.03,99.78,57.56,6.1,15.62,10.41,-260.36,11.1,2.55,4.13,6.69,2.87,3.82,6.83,8.06,4.12,3.94,296.75,297
02/02/92,25.61,4.09,16.33,0,99.93,47.25,5.13,16.44,8.57,-256.11,10.27,1.64,2.85,4.28,1.27,3.02,4.42,6.66,1.35,5.31,319.38,319.38
03/02/92,26.47,2.07,16.56,0,100.08,36.06,4.46,18.24,11.08,-257.76,10.15,1.2,1.82,2.83,0.33,2.51,2.5,3.4,0.34,3.05,255.5,255.88
04/02/92,26.9,3.15,16.75,0,100.18,38.25,4.76,18.34,12.05,-258.29,10.74,1.6,2.52,4.65,0.88,3.77,3.55,5.74,1.22,4.52,281.94,282.06
05/02/92,27.36,3.19,17.66,0,100.13,40.25,4.82,17.76,10.85,-256.64,10.48,1.84,3.26,4.95,1.44,3.52,5.31,6.66,1.59,5.07,320,320.31
06/02/92,28.87,5.45,19.02,0,100.02,44.19,5.68,18.83,10.91,-255.2,12.14,1.43,2.55,4.97,0.43,4.54,4.28,8.38,0.59,7.79,210.56,224.19
07/02/92,23.52,7.72,16.1,5.98,99.94,56.31,6.59,16.73,11.41,-261.03,12.22,2.13,3.21,6.74,0.71,6.03,4.63,8.38,0.73,7.66,100.5,101.31
08/02/92,26.73,7.18,17.57,0,99.74,52.12,6.35,17.98,12.15,-258.57,12.58,1.54,2.55,4.02,0.99,3.03,4,7.23,0.98,6.26,221.19,220.81
09/02/92,24.9,3.61,15.9,0.18,99.89,49.88,5,15.56,8.18,-256.42,9.58,1.84,3.17,4.77,1.36,3.41,5.45,7.55,1.45,6.1,301.31,301.38
10/02/92,24.08,0.48,14.72,0,100.05,41.38,3.97,14.64,7.44,-256.5,7.56,2.3,3.8,4.98,2.66,2.32,6.24,8.24,4.06,4.18,293.62,294
11/02/92,24.58,-0.8,14.23,0,100.07,39.25,3.6,14.21,6.34,-254.91,6.71,2.25,3.82,5.05,2.95,2.1,6.28,7.58,3.37,4.22,296.31,296.75
12/02/92,25.8,-1.26,15.01,0,100.02,33.44,3.48,16.55,5.76,-253.11,7.65,1.65,2.57,3.68,0.8,2.88,4.03,7.76,1.01,6.74,254.69,254.88
13/02/92,28.95,0.62,17.78,0,99.76,31,4.03,19.27,9.94,-254.14,9.94,1.72,2.83,3.88,1.22,2.66,4.01,5.63,1.7,3.94,135.31,135.31
14/02/92,27.55,3.89,17.3,0,99.65,42.94,5.07,17.48,9.91,-255.51,10.69,2.88,4.56,6.79,1.95,4.85,7.45,8.43,3.62,4.8,293.5,293.69
15/02/92,25.95,1.91,16.01,0,99.74,42.25,4.39,16.04,8.58,-255.78,8.98,2.48,4.05,5.73,2.88,2.84,6.51,8.48,5.3,3.19,292.38,293.06
16/02/92,26.71,-2.62,15.23,0,99.63,30.38,3.17,16.65,7.12,-253.56,7.01,1.44,2.35,3.49,1.2,2.28,3.4,6.21,1.38,4.83,286.62,302
17/02/92,26.9,-3.13,15.51,0,99.57,28.81,3.05,16.52,7.59,-253.84,6.69,1.5,2.61,3.47,0.67,2.8,3.84,4.84,0.84,4,195.94,195.94
18/02/92,26.56,-2.26,15.54,0,99.7,31.19,3.23,16.12,8.08,-254.67,6.94,2.39,4.09,6.05,2.84,3.2,6.36,7.59,3.41,4.18,301.56,301.56
19/02/92,27.55,-1.01,16.46,0,99.82,32.56,3.54,17.01,7.98,-253.58,8.01,1.34,2.39,3.65,0.99,2.66,3.7,6.96,1.09,5.87,225.81,226.38
